,Unnamed: 0,State,DentalPlan,PlanID_2015,IssuerID_2015,MultistatePlan_2015,MetalLevel_2015,ChildAdultOnly_2015,FIPSCode,ZipCode,CrosswalkLevel,ReasonForCrosswalk,PlanID_2016,IssuerID_2016,MultistatePlan_2016,MetalLevel_2016,ChildAdultOnly_2016,AgeOffPlanID_2016,IssuerID_AgeOff2016,MultistatePlan_AgeOff2016,MetalLevel_AgeOff2016,ChildAdultOnly_AgeOff2016,PlanID_2014,IssuerID_2014,MultistatePlan_2014,MetalLevel_2014,ChildAdultOnly_2014,AgeOffPlanID_2015,IssuerID_AgeOff2015,MultistatePlan_AgeOff2015,MetalLevel_AgeOff2015,ChildAdultOnly_AgeOff2015
38406,38406,MI,N,29241MI0270065,29241,N,Silver,0,26123,0,0,0,29241MI0270065,29241.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
27935,27935,MT,N,23603MT0160005,23603,N,Silver,0,30043,0,0,0,23603MT0160005,23603.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
215584,65579,NE,N,29678NE1040001,29678,N,Silver,0,31141,0,0,0,,,,,,,,,,,29678NE1040001,29678.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
253721,103716,TX,Y,00000XX0000000,0,X,X,X,48403,0,4,5,,,,,,,,,,,33348TX0010002,33348.0,N,Low,1.0,00000XX0000000,0.0,X,X,X
33375,33375,TX,N,26539TX0140001,26539,N,Gold,0,48299,0,0,0,26539TX0140001,26539.0,N,Gold,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
236762,86757,PA,Y,82110PA0010004,82110,N,High,0,42107,0,0,0,,,,,,,,,,,82110PA0010004,82110.0,N,High,0.0,00000XX0000000,0.0,X,X,X
113170,113170,GA,Y,73231GA0080002,73231,N,Low,1,13191,0,0,0,73231GA0080002,73231.0,N,Low,1,73231GA0070002,73231.0,N,Low,0,,,,,,,,,,
81247,81247,GA,N,49046GA0410018,49046,N,Silver,0,13285,0,0,0,49046GA0410018,49046.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
220616,70611,NJ,N,10191NJ0070002,10191,N,Silver,0,34027,0,1,1,,,,,,,,,,,10191NJ0070004,10191.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
96118,96118,AR,N,62141AR0080004,62141,N,Silver,0,5105,0,1,2,62141AR0080007,62141.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
215776,65771,NE,N,29678NE1050003,29678,N,Bronze,0,31159,0,1,2,,,,,,,,,,,29678NE1050002,29678.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
266205,116200,UT,N,27619UT0010013,27619,N,Silver,0,49011,0,0,0,,,,,,,,,,,27619UT0010013,27619.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
173502,23497,IA,N,00000XX0000000,0,X,X,X,19065,0,4,5,,,,,,,,,,,71268IA0050002,71268.0,N,Gold,0.0,00000XX0000000,0.0,X,X,X
70670,70670,NE,N,43198NE0200006,43198,N,Gold,0,31175,0,4,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
228048,78043,OH,N,99969OH0040008,99969,N,Bronze,1,39105,0,0,0,,,,,,,,,,,99969OH0040008,99969.0,N,Bronze,1.0,99969OH0040007,99969.0,,Bronze,2
98221,98221,SD,N,62210SD1480002,62210,N,Silver,0,46075,0,4,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
88541,88541,PA,N,55957PA0190004,55957,N,Catastrophic,0,42025,0,1,1,55957PA0350004,55957.0,N,Catastrophic,0,55957PA0330001,55957.0,N,Bronze,0,,,,,,,,,,
141524,141524,LA,N,97176LA0340001,97176,N,Platinum,0,22099,0,1,2,97176LA0340015,97176.0,N,Gold,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
103463,103463,LA,N,67202LA0010002,67202,N,Gold,0,22103,0,5,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
167252,17247,GA,N,49046GA0610004,49046,Y,Gold,0,13069,0,1,2,,,,,,,,,,,49046GA0410011,49046.0,N,Gold,0.0,00000XX0000000,0.0,X,X,X
243541,93536,TN,N,14002TN0230002,14002,Y,Silver,0,47169,0,0,0,,,,,,,,,,,14002TN0230002,14002.0,Y,Silver,0.0,00000XX0000000,0.0,X,X,X
41090,41090,NE,N,29678NE1050003,29678,N,Bronze,0,31025,0,1,2,29678NE1100005,29678.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
225038,75033,OH,N,29276OH0740027,29276,N,Silver,0,39151,0,1,2,,,,,,,,,,,29276OH0740011,29276.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
190359,40354,LA,N,19636LA0220009,19636,N,Bronze,0,22031,0,0,0,,,,,,,,,,,19636LA0220009,19636.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
262337,112332,TX,Y,47665TX0020004,47665,N,High,0,48001,0,0,0,,,,,,,,,,,47665TX0020004,47665.0,N,High,0.0,00000XX0000000,0.0,X,X,X
281601,131596,WV,Y,53843WV0010006,53843,N,Low,0,54021,0,0,0,,,,,,,,,,,53843WV0010006,53843.0,N,Low,0.0,00000XX0000000,0.0,X,X,X
185109,35104,KS,N,18558KS0360007,18558,N,Platinum,0,20049,0,0,0,,,,,,,,,,,18558KS0360007,18558.0,N,Platinum,0.0,00000XX0000000,0.0,X,X,X
280915,130910,WV,N,31274WV0330001,31274,N,Bronze,0,54079,0,0,0,,,,,,,,,,,31274WV0330001,31274.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
142202,142202,LA,N,97176LA0340013,97176,N,Bronze,0,22095,0,1,2,97176LA0340017,97176.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
82599,82599,MS,Y,49374MS0010001,49374,N,Low,1,28023,0,1,2,49374MS0010006,49374.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
77396,77396,OH,Y,47509OH0020003,47509,N,High,0,39113,0,0,0,47509OH0020003,47509.0,N,High,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
65393,65393,WI,N,39924WI0030003,39924,N,Gold,0,55053,0,0,0,39924WI0030003,39924.0,N,Gold,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
241005,91000,SD,Y,00000XX0000000,0,X,X,X,46053,57533,3,4,,,,,,,,,,,61214SD0020002,61214.0,N,Low,1.0,00000XX0000000,0.0,X,X,X
62998,62998,WI,N,38166WI0180005,38166,N,Bronze,0,55073,0,1,2,38166WI0180007,38166.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
168787,18782,GA,Y,73231GA0070001,73231,N,High,0,13279,0,0,0,,,,,,,,,,,73231GA0070001,73231.0,N,High,0.0,00000XX0000000,0.0,X,X,X
232664,82659,PA,N,16322PA0040005,16322,N,Silver,0,42031,0,2,6,,,,,,,,,,,16481PA0050015,16481.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
134907,134907,NJ,N,91661NJ2280001,91661,N,Catastrophic,0,34037,0,0,0,91661NJ2280001,91661.0,N,Catastrophic,0,91661NJ2340001,91661.0,N,Bronze,0,,,,,,,,,,
229054,79049,OK,Y,45689OK0010001,45689,N,Low,1,40137,0,0,0,,,,,,,,,,,45689OK0010001,45689.0,N,Low,1.0,45689OK0010006,45689.0,,Low,0
91102,91102,FL,Y,59667FL0010001,59667,N,High,1,12031,0,0,0,59667FL0010001,59667.0,N,High,1,59667FL0010003,59667.0,N,High,0,,,,,,,,,,
219934,69929,NE,Y,50022NE0020006,50022,N,High,0,31067,0,3,0,,,,,,,,,,,50022NE0020006,50022.0,N,Low,0.0,00000XX0000000,0.0,X,X,X
276188,126183,WI,Y,16837WI0010001,16837,N,Low,1,55047,0,0,0,,,,,,,,,,,16837WI0010001,16837.0,N,Low,1.0,16837WI0010006,16837.0,,Low,0
276516,126511,WI,N,37833WI0370013,37833,N,Silver,0,55049,0,0,0,,,,,,,,,,,37833WI0370013,37833.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
269071,119066,VA,Y,00000XX0000000,0,X,X,X,51540,0,4,5,,,,,,,,,,,13756VA0070001,13756.0,N,High,1.0,00000XX0000000,0.0,X,X,X
74227,74227,GA,N,45495GA0020014,45495,N,Silver,0,13053,0,1,6,70893GA0020003,70893.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
249277,99272,TX,Y,19312TX0010001,19312,N,Low,1,48241,0,0,0,,,,,,,,,,,19312TX0010001,19312.0,N,Low,1.0,19312TX0010003,19312.0,,Low,0
100890,100890,SC,N,65122SC0010008,65122,N,Catastrophic,0,45065,0,0,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
119712,119712,IL,N,79763IL0680002,79763,Y,Silver,0,17169,0,1,6,79763IL0670002,79763.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
173805,23800,IA,N,00000XX0000000,0,X,X,X,19077,0,4,5,,,,,,,,,,,71268IA0050005,71268.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
53787,53787,TX,Y,33602TX0500001,33602,N,High,0,48467,0,0,0,33602TX0500001,33602.0,N,High,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
205492,55487,MS,N,48963MS0500012,48963,N,Gold,0,28043,0,0,0,,,,,,,,,,,48963MS0500012,48963.0,N,Gold,0.0,00000XX0000000,0.0,X,X,X
94726,94726,TX,Y,61315TX0020001,61315,N,High,0,48487,0,0,0,61315TX0020001,61315.0,N,High,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
102213,102213,TN,N,66842TN0050040,66842,N,Silver,0,47047,0,0,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
6644,6644,TN,N,14002TN0320009,14002,N,Bronze,0,47147,0,1,1,14002TN0330046,14002.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
219982,69977,NE,Y,50022NE0020006,50022,N,High,0,31109,68358,3,0,,,,,,,,,,,50022NE0020006,50022.0,N,Low,0.0,00000XX0000000,0.0,X,X,X
253459,103454,TX,Y,00000XX0000000,0,X,X,X,48387,0,4,5,,,,,,,,,,,33348TX0010001,33348.0,N,High,1.0,00000XX0000000,0.0,X,X,X
91990,91990,TN,N,60299TN0210025,60299,N,Gold,0,47159,0,4,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
138203,138203,MS,N,94237MS0010013,94237,N,Bronze,0,28139,0,1,6,90714MS0010007,90714.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
84589,84589,IN,N,50816IN0200013,50816,N,Bronze,0,18053,0,0,0,50816IN0200013,50816.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
237896,87891,SC,N,41614SC0020043,41614,N,Bronze,0,45083,0,0,0,,,,,,,,,,,41614SC0020043,41614.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
83223,83223,SC,N,49532SC0380008,49532,N,Silver,0,45013,0,0,0,49532SC0380008,49532.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
119126,119126,WI,Y,79597WI0030002,79597,N,Low,0,55045,0,0,0,79597WI0030002,79597.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
91064,91064,FL,Y,59667FL0010001,59667,N,High,1,12087,0,0,0,59667FL0010001,59667.0,N,High,1,59667FL0010003,59667.0,N,High,0,,,,,,,,,,
126167,126167,OR,Y,85804OR0440001,85804,N,Low,1,41033,0,0,0,85804OR0440001,85804.0,N,Low,1,00000XX0000000,0.0,X,X,X,,,,,,,,,,
128689,128689,IN,Y,87417IN0020001,87417,N,High,0,18105,0,0,0,87417IN0020001,87417.0,N,High,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
22630,22630,IL,N,20129IL0290013,20129,N,Bronze,0,17203,0,1,6,20129IL0330026,20129.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
93266,93266,SD,N,60536SD0020023,60536,N,Bronze,0,46011,0,0,0,60536SD0020023,60536.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
35641,35641,ND,Y,27882ND0040001,27882,N,Low,0,38083,0,0,0,27882ND0040001,27882.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
137142,137142,NM,N,93091NM0170001,93091,N,Gold,0,35035,0,0,0,93091NM0170001,93091.0,N,Gold,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
265848,115843,TX,N,91716TX0080009,91716,N,Silver,0,48325,0,1,2,,,,,,,,,,,91716TX0080008,91716.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
189634,39629,LA,Y,00000XX0000000,0,X,X,X,22049,0,4,5,,,,,,,,,,,18575LA0010001,18575.0,N,High,1.0,00000XX0000000,0.0,X,X,X
138499,138499,MS,N,94237MS0020009,94237,N,Silver,0,28057,0,1,6,90714MS0020003,90714.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
118284,118284,WI,N,79475WI0340016,79475,N,Bronze,0,55069,0,2,0,79475WI0340016,79475.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
155917,5912,AZ,Y,33851AZ0110003,33851,N,Low,0,4027,0,0,0,,,,,,,,,,,33851AZ0110003,33851.0,N,Low,0.0,00000XX0000000,0.0,X,X,X
134448,134448,PA,N,91303PA0020003,91303,N,Bronze,0,42089,0,1,6,64844PA0100003,64844.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
229224,79219,OK,Y,45689OK0010006,45689,N,Low,0,40015,0,0,0,,,,,,,,,,,45689OK0010006,45689.0,N,Low,0.0,00000XX0000000,0.0,X,X,X
72523,72523,GA,N,43802GA0040010,43802,N,Catastrophic,0,13233,0,0,0,43802GA0040010,43802.0,N,Catastrophic,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
61345,61345,ND,N,37160ND2410021,37160,N,Catastrophic,0,38093,0,0,0,37160ND2410021,37160.0,N,Catastrophic,0,37160ND2410020,37160.0,N,Bronze,0,,,,,,,,,,
144,144,OR,N,10091OR0380003,10091,N,Bronze,0,41025,0,0,0,10091OR0380003,10091.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
255841,105836,TX,N,33602TX0420010,33602,N,Catastrophic,0,48071,0,0,0,,,,,,,,,,,33602TX0420010,33602.0,N,Catastrophic,0.0,33602TX0420005,33602.0,,Bronze,0
84347,84347,NJ,N,50221NJ0040001,50221,N,Silver,0,34031,0,4,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
269754,119749,VA,Y,16064VA1270004,16064,N,High,0,51790,0,1,1,,,,,,,,,,,16064VA1270050,16064.0,N,High,0.0,00000XX0000000,0.0,X,X,X
279372,129367,WI,N,84670WI1270026,84670,N,Bronze,0,55071,0,2,2,,,,,,,,,,,84670WI1270025,84670.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
18721,18721,KS,N,18558KS0360036,18558,N,Bronze,0,20121,0,1,2,18558KS0390035,18558.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
194102,44097,MI,N,15560MI0410002,15560,Y,Gold,0,26129,0,0,0,,,,,,,,,,,15560MI0410002,15560.0,Y,Gold,0.0,00000XX0000000,0.0,X,X,X
111857,111857,MT,Y,71788MT0010002,71788,N,High,1,30017,0,1,2,71788MT0010004,71788.0,N,High,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
156557,6552,AZ,N,53901AZ0530004,53901,N,Bronze,0,4017,0,1,6,,,,,,,,,,,53901AZ0740004,53901.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
118449,118449,WI,N,79475WI0340021,79475,N,Silver,0,55055,0,2,0,79475WI0340021,79475.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
137074,137074,NM,N,93091NM0030001,93091,N,Gold,0,35001,0,4,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
211141,61136,NC,N,11512NC0120002,11512,N,Silver,0,37027,0,0,0,,,,,,,,,,,11512NC0120002,11512.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
40428,40428,MO,Y,29416MO0020004,29416,N,High,0,29075,0,0,0,29416MO0020004,29416.0,N,High,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
92849,92849,SD,N,60536SD0020014,60536,N,Silver,0,46009,0,0,0,60536SD0020014,60536.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
240434,90429,SD,N,60536SD0020014,60536,N,Silver,0,46073,0,0,0,,,,,,,,,,,60536SD0020014,60536.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
199309,49304,MI,Y,35700MI0020004,35700,N,High,0,26089,0,2,2,,,,,,,,,,,35700MI0020030,35700.0,N,High,0.0,00000XX0000000,0.0,X,X,X
88327,88327,TX,Y,55409TX0030002,55409,N,Low,0,48349,0,0,0,55409TX0030002,55409.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
108596,108596,UT,Y,68809UT0010006,68809,N,Low,0,49013,0,2,1,68809UT0010009,68809.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
248614,98609,TN,N,82120TN0600015,82120,N,Platinum,0,47025,0,0,0,,,,,,,,,,,82120TN0600015,82120.0,N,Platinum,0.0,00000XX0000000,0.0,X,X,X
93807,93807,AZ,N,60761AZ0690001,60761,N,Platinum,0,4013,0,0,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
14350,14350,PA,N,16322PA0040008,16322,N,Silver,0,42065,0,2,0,16322PA0040008,16322.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
140585,140585,OR,N,96383OR0190001,96383,N,Bronze,0,41047,0,4,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
95266,95266,KS,N,61430KS0100006,61430,N,Silver,0,20023,0,0,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
228585,78580,OK,Y,40254OK0020004,40254,N,High,0,40123,0,2,2,,,,,,,,,,,40254OK0020001,40254.0,N,High,1.0,00000XX0000000,0.0,X,X,X
156271,6266,AZ,N,53901AZ0540004,53901,N,Bronze,0,4015,0,0,0,,,,,,,,,,,53901AZ0540004,53901.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
40348,40348,MO,Y,29416MO0020004,29416,N,High,0,29053,0,0,0,29416MO0020004,29416.0,N,High,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
132315,132315,VA,N,88380VA0880005,88380,Y,Silver,0,51580,0,0,0,88380VA0880005,88380.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
182104,32099,IN,N,17575IN0700028,17575,N,Silver,0,18127,0,1,2,,,,,,,,,,,17575IN0700011,17575.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
39423,39423,OH,N,29276OH0740024,29276,N,Silver,0,39025,0,0,0,29276OH0740024,29276.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
100692,100692,SC,N,65122SC0010004,65122,N,Silver,0,45039,0,0,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
245105,95100,TN,N,14002TN0330008,14002,N,Silver,0,47119,0,0,0,,,,,,,,,,,14002TN0330008,14002.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
78601,78601,TX,Y,47665TX0020006,47665,N,Low,0,48153,0,0,0,47665TX0020006,47665.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
165745,15740,GA,N,49046GA0410015,49046,N,Bronze,0,13237,0,1,2,,,,,,,,,,,49046GA0410001,49046.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
35656,35656,ND,Y,27882ND0040001,27882,N,Low,0,38041,0,0,0,27882ND0040001,27882.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
26703,26703,TN,Y,22384TN0010004,22384,N,High,0,47037,0,0,0,22384TN0010004,22384.0,N,High,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
122978,122978,IN,Y,83557IN0020006,83557,N,Low,0,18099,0,0,0,83557IN0020006,83557.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
2928,2928,NC,N,11512NC0060022,11512,N,Gold,0,37125,0,2,2,11512NC0060018,11512.0,N,Gold,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
242686,92681,SD,N,62210SD1440001,62210,N,Gold,0,46029,0,1,6,,,,,,,,,,,62210SD1280007,62210.0,N,Gold,0.0,00000XX0000000,0.0,X,X,X
21297,21297,TX,Y,19312TX0010003,19312,N,Low,0,48067,0,2,1,19312TX0010010,19312.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
189223,39218,KS,Y,00000XX0000000,0,X,X,X,20181,0,3,4,,,,,,,,,,,63790KS0020006,63790.0,N,Low,0.0,00000XX0000000,0.0,X,X,X
71121,71121,GA,N,43802GA0040001,43802,N,Platinum,0,13297,0,1,6,43802GA0040002,43802.0,N,Gold,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
279194,129189,WI,N,84670WI1270014,84670,N,Silver,0,55083,0,2,0,,,,,,,,,,,84670WI1270014,84670.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
44143,44143,MO,Y,30613MO0560001,30613,N,Low,0,29186,0,0,0,30613MO0560001,30613.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
48534,48534,MO,Y,32753MO0860003,32753,N,Low,0,29023,0,0,0,32753MO0860003,32753.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
89453,89453,NM,N,57173NM0130014,57173,N,Silver,0,35037,0,1,6,57173NM0310003,57173.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
206940,56935,MS,N,94237MS0030009,94237,N,Silver,0,28093,0,0,0,,,,,,,,,,,94237MS0030009,94237.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
150072,67,AK,N,38344AK0570002,38344,Y,Silver,0,2105,0,0,0,,,,,,,,,,,38344AK0570002,38344.0,Y,Silver,0.0,00000XX0000000,0.0,X,X,X
79295,79295,FL,Y,48121FL0030002,48121,N,Low,0,12057,0,0,0,48121FL0030002,48121.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
226339,76334,OH,N,52664OH1520028,52664,N,Bronze,0,39085,0,1,2,,,,,,,,,,,52664OH1520009,52664.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
172567,22562,IA,N,27651IA0060003,27651,N,Bronze,0,19089,0,0,0,,,,,,,,,,,27651IA0060003,27651.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
234942,84937,PA,N,55957PA0160001,55957,N,Bronze,0,42015,0,0,0,,,,,,,,,,,55957PA0160001,55957.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
122508,122508,GA,Y,83502GA0020006,83502,N,Low,0,13307,0,0,0,83502GA0020006,83502.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
11432,11432,MI,Y,15560MI0720002,15560,N,High,0,26143,0,0,0,15560MI0720002,15560.0,N,High,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
94851,94851,KS,N,61430KS0100001,61430,N,Gold,0,20011,0,0,5,00000XX0000000,0.0,X,X,X,00000XX0000000,0.0,X,X,X,,,,,,,,,,
147681,147681,NJ,Y,99708NJ0120020,99708,N,Low,1,34007,0,0,0,99708NJ0120020,99708.0,N,Low,1,99708NJ0120023,99708.0,N,Low,0,,,,,,,,,,
100473,100473,OH,N,64353OH0010003,64353,N,Bronze,0,39009,0,0,0,64353OH0010003,64353.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
147849,147849,OH,Y,99734OH0050005,99734,N,High,1,39143,0,0,0,99734OH0050005,99734.0,N,High,1,99734OH0050007,99734.0,N,High,0,,,,,,,,,,
63629,63629,AK,N,38344AK0620006,38344,Y,Silver,0,2130,0,0,0,38344AK0620006,38344.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
51145,51145,TX,N,33602TX0440002,33602,Y,Gold,0,48341,0,2,6,33602TX0780007,33602.0,N,Gold,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
86342,86342,NC,N,54332NC0030001,54332,N,Platinum,0,37071,0,1,2,54332NC0030002,54332.0,N,Gold,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
224857,74852,OH,N,29276OH0740025,29276,N,Silver,0,39141,0,1,2,,,,,,,,,,,29276OH0740009,29276.0,N,Silver,0.0,00000XX0000000,0.0,X,X,X
184071,34066,IN,Y,83557IN0020005,83557,N,Low,0,18121,0,0,0,,,,,,,,,,,83557IN0020005,83557.0,N,Low,0.0,00000XX0000000,0.0,X,X,X
276159,126154,VA,N,99663VA0140034,99663,N,Bronze,0,51590,0,1,2,,,,,,,,,,,99663VA0140029,99663.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
181294,31289,IN,N,17575IN0700020,17575,N,Bronze,0,18163,0,1,2,,,,,,,,,,,17575IN0700001,17575.0,N,Bronze,0.0,00000XX0000000,0.0,X,X,X
170236,20231,GA,Y,83502GA0020006,83502,N,Low,0,13315,0,0,0,,,,,,,,,,,83502GA0020006,83502.0,N,Low,0.0,00000XX0000000,0.0,X,X,X
99527,99527,GA,Y,63411GA0510003,63411,N,Low,0,13061,0,0,0,63411GA0510003,63411.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
249330,99325,TX,Y,19312TX0010001,19312,N,Low,1,48347,0,0,0,,,,,,,,,,,19312TX0010001,19312.0,N,Low,1.0,19312TX0010003,19312.0,,Low,0
81549,81549,GA,N,49046GA0410020,49046,N,Silver,0,13277,0,0,0,49046GA0410020,49046.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
227921,77916,OH,N,99969OH0040007,99969,N,Bronze,2,39027,0,0,0,,,,,,,,,,,99969OH0040007,99969.0,N,Bronze,2.0,00000XX0000000,0.0,X,X,X
58314,58314,IL,N,36096IL0760005,36096,N,Bronze,0,17099,0,2,6,36096IL0990074,36096.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
139903,139903,VA,N,95185VA0530004,95185,N,Silver,0,51153,0,0,0,95185VA0530004,95185.0,N,Silver,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
194683,44678,MI,N,00000XX0000000,0,X,X,X,26065,48805,3,4,,,,,,,,,,,29241MI0270061,29241.0,N,Silver,2.0,00000XX0000000,0.0,X,X,X
41489,41489,NE,N,29678NE1100003,29678,N,Bronze,0,31111,0,1,2,29678NE1100004,29678.0,N,Bronze,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
59292,59292,IL,Y,36096IL0830001,36096,N,High,0,17125,0,0,0,36096IL0830001,36096.0,N,High,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
218199,68194,NE,Y,45550NE0100001,45550,N,High,0,31185,0,0,0,,,,,,,,,,,45550NE0100001,45550.0,N,High,0.0,00000XX0000000,0.0,X,X,X
108436,108436,GA,Y,68806GA0010004,68806,N,Low,1,13007,0,0,0,68806GA0010004,68806.0,N,Low,0,00000XX0000000,0.0,X,X,X,,,,,,,,,,
